view_name,column_name,ordinal_position,data_type
Sales_v_Customer_Order_v_Customer_Order_Line,"__ERROR__: ('42S02', '[42S02] [DataDirect][ODBC OpenAccess SDK driver][OpenAccess SDK SQL Engine]Base table:Sales_v_Customer_Order_v_Customer_Order_Line not found.[10129] (10129) (SQLExecDirectW)')",,
Sales_v_PO,PCN,1,int
Sales_v_PO,PO_Key,2,int
Sales_v_PO,Customer_No,3,int
Sales_v_PO,PO_No,4,str
Sales_v_PO,Terms,5,str
Sales_v_PO,Expiration_Date,6,datetime
Sales_v_PO,FOB,7,str
Sales_v_PO,PO_Type_Key,8,int
Sales_v_PO,Note,9,str
Sales_v_PO,Add_By,10,int
Sales_v_PO,Add_Date,11,datetime
Sales_v_PO,Contact_No,12,int
Sales_v_PO,Contact_Note,13,str
Sales_v_PO,Shipping_Instructions,14,str
Sales_v_PO,PO_Status_Key,15,int
Sales_v_PO,PO_Category_Key,16,int
Sales_v_PO,PO_Date,17,datetime
Sales_v_PO,Multiple_Docks_Per_Shipper,18,int
Sales_v_PO,Multiple_PO_Per_Shipper,19,int
Sales_v_PO,Freight_Terms_Key,20,int
Sales_v_PO,Carrier,21,int
Sales_v_PO,Shipper_Note,22,str
Sales_v_PO,Certs,23,int
Sales_v_PO,Master_Price,24,int
Sales_v_PO,Customer_Address_No,25,int
Sales_v_PO,Buyer_No,26,int
Sales_v_PO,Engineer_No,27,int
Sales_v_PO,Bill_Code_Key,28,int
Sales_v_PO,Carrier_Text,29,str
Sales_v_PO,Sales_Address,30,int
Sales_v_PO,Inside_Sales,31,int
Sales_v_PO,Outside_Sales,32,int
Sales_v_PO,Commission,33,float
Sales_v_PO,Source_Inspection_Key,34,int
Sales_v_PO,Printed_Note,35,str
Sales_v_PO,Customer_Change_Order,36,str
Sales_v_PO,Order_No,37,str
Sales_v_PO,Update_By,38,int
Sales_v_PO,Update_Date,39,datetime
Sales_v_PO,ITAR_Order,40,int
Sales_v_PO,PO_Review_Note,41,str
Sales_v_PO,Location_Key,42,int
Sales_v_PO,FOB_Key,43,int
Sales_v_PO,Building_Key,44,int
Sales_v_PO,Customer_Release_No,45,str
Sales_v_PO,Ultimate_Destination,46,str
Sales_v_PO,End_User,47,str
Sales_v_PO,Ship_To_PO_No,48,str
Sales_v_PO,Packaging_Note,49,str
Sales_v_PO,Invoice_Internal_Note,50,str
Sales_v_PO,Invoice_Printed_Note,51,str
Sales_v_PO,Accounting_Job_Key,52,int
Sales_v_PO,Commissionable,53,int
Sales_v_PO,Signature_Required,54,int
Sales_v_PO,Freight_Bill_To_Address_No,55,int
Sales_v_PO,Region_Key,56,int
Sales_v_PO,Third_Party_Ship_To,57,int
Sales_v_PO,Bracket_Pricing,58,int
Sales_v_PO,Purchaser_Address_No,59,int
Sales_v_PO,Invoicing_Hold,60,int
Sales_v_PO,Cust_Prog_Key,61,int
Sales_v_PO,Program_Key,62,int
Sales_v_PO,Market_Key,63,int
Sales_v_PO,PO_No_Revision,64,str
Sales_v_PO,PO_No_Revision_Date,65,datetime
Sales_v_PO,Shipper_Email,66,str
Sales_v_PO,Ship_Complete_Order,67,int
Sales_v_PO,From_PO_Key,68,int
Sales_v_PO,Source_Module_Key,69,int
Sales_v_PO,Multi_Entity_Default_Child_PCN,70,int
Sales_v_PO,Resource_ID,71,str
Sales_v_PO_Line,PCN,1,int
Sales_v_PO_Line,PO_Line_Key,2,int
Sales_v_PO_Line,PO_Key,3,int
Sales_v_PO_Line,Part_Key,4,int
Sales_v_PO_Line,Note,5,str
Sales_v_PO_Line,Standard_Pack_Quantity,6,float
Sales_v_PO_Line,Minimum_Ship_Quantity,7,float
Sales_v_PO_Line,Quantity_Plus,8,float
Sales_v_PO_Line,Quantity_Minus,9,float
Sales_v_PO_Line,Shipping_Instructions,10,str
Sales_v_PO_Line,Documentation_Key,11,int
Sales_v_PO_Line,Export,12,int
Sales_v_PO_Line,Export_By,13,int
Sales_v_PO_Line,Export_Date,14,datetime
Sales_v_PO_Line,Transportation_Adjustment,15,int
Sales_v_PO_Line,Customer_Part_Key,16,int
Sales_v_PO_Line,Container_Type,17,str
Sales_v_PO_Line,Line_No,18,str
Sales_v_PO_Line,New_Shipper_Per_Schedule,19,int
Sales_v_PO_Line,Add_By,20,int
Sales_v_PO_Line,Add_Date,21,datetime
Sales_v_PO_Line,Update_By,22,int
Sales_v_PO_Line,Update_Date,23,datetime
Sales_v_PO_Line,Master_Unit_Type_Key,24,int
Sales_v_PO_Line,Active,25,int
Sales_v_PO_Line,Conversion,26,float
Sales_v_PO_Line,ITAR_License_No,27,str
Sales_v_PO_Line,Supplemental_Order_No,28,str
Sales_v_PO_Line,Default_SCAC_Code,29,str
Sales_v_PO_Line,Ship_To_PO_No,30,str
Sales_v_PO_Line,Spot_Buy_Quantity,31,int
Sales_v_PO_Line,Packaging_Note,32,str
Sales_v_PO_Line,Show_Components,33,int
Sales_v_PO_Line,Finished_Part_Key,34,int
Sales_v_PO_Line,Build_Key,35,int
Sales_v_PO_Line,Contact_No,36,int
Sales_v_PO_Line,New_Shipper_Per_Release_No,37,int
Sales_v_PO_Line,Accounting_Job_Key,38,int
Sales_v_PO_Line,Ordered_By_Contact_No,39,int
Sales_v_PO_Line,Weight_Conversion,40,float
Sales_v_PO_Line,Price_Conversion,41,float
Sales_v_PO_Line,Line_Item_Key,42,int
Sales_v_PO_Line,Force_Standard_Pack_Quantity,43,int
Sales_v_PO_Line,Project_Type_Key,44,int
Sales_v_PO_Line,Cust_Prog_Key,45,int
Sales_v_PO_Line,Program_Key,46,int
Sales_v_PO_Line,Market_Key,47,int
Sales_v_PO_Line,Containers_Per_Master_Unit,48,int
Sales_v_PO_Line,Mill_Supplier_No,49,int
Sales_v_PO_Line,Default_Order_Unit_Key,50,int
Sales_v_PO_Line,Part_Certification_Required,51,int
Sales_v_PO_Line,Mailbox_Key,52,int
Sales_v_PO_Line,Multi_Entity_Default_Child_PCN,53,int
Sales_v_PO_Line,Resource_ID,54,str
Sales_v_PO_Line,EUN_Required,55,int
Sales_v_PO_Status,PCN,1,int
Sales_v_PO_Status,PO_Status_Key,2,int
Sales_v_PO_Status,PO_Status,3,str
Sales_v_PO_Status,Active,4,int
Sales_v_PO_Status,Open_Status,5,int
Sales_v_PO_Status,Completed_Status,6,int
Sales_v_PO_Status,Sort_Order,7,int
Sales_v_PO_Status,Is_Quote,8,int
Sales_v_PO_Status,Method_of_Change,9,str
Sales_v_PO_Status,Create_Jobs,10,int
Sales_v_PO_Status,CONV_Order_Status_Key,11,int
Sales_v_PO_Status,Cancelled_Status,12,int
Sales_v_PO_Status,Include_In_Forecast,13,int
Sales_v_PO_Status,Hold,14,int
Sales_v_PO_Status,Create_Job_Status,15,int
Sales_v_PO_Status,Create_Jobs_Immediately,16,int
Sales_v_PO_Status,Include_In_MRP,17,int
Sales_v_PO_Status,Include_In_PRP,18,int
Sales_v_PO_Status,Credit_Check,19,int
Sales_v_PO_Status,Credit_Hold,20,int
Sales_v_PO_Status,Credit_Committed,21,int
Sales_v_PO_Status,Credit_Released,22,int
Sales_v_PO_Status,Create_POs,23,int
Sales_v_PO_Status,Permission_Key,24,int
Sales_v_PO_Status,Show_On_Packaging_Screen,25,int
Sales_v_PO_Status,Shipment_Hold,26,int
Sales_v_PO_Status,EDI_Hold,27,int
Sales_v_PO_Status,Manual_Closed,28,int
Sales_v_PO_Status,Multi_Entity_Sent,29,int
Sales_v_PO_Status,Allocated,30,int
Sales_v_PO_Status,Allocation_Pending,31,int
Sales_v_PO_Status,Picklist_Printed,32,int
Sales_v_PO_Status,Partially_Allocated,33,int
Sales_v_PO_Type,PCN,1,int
Sales_v_PO_Type,PO_Type_Key,2,int
Sales_v_PO_Type,PO_Type,3,str
Sales_v_PO_Type,Auto_Close,4,int
Sales_v_PO_Type,Color,5,str
Sales_v_PO_Type,CONV_Order_Type,6,int
Sales_v_PO_Type,Credit_Account_No,7,str
Sales_v_PO_Type,Debit_Account_No,8,str
Sales_v_PO_Type,AR_Account_No,9,str
Sales_v_PO_Type,Revenue_Account_No,10,str
Sales_v_PO_Type,Job_Type_Key,11,int
Sales_v_PO_Type,Spot_Buy,12,int
Sales_v_PO_Type,COGS_Account_No,13,str
Sales_v_PO_Type,Line_Sequence,14,int
Sales_v_PO_Type,Freight_Account_Key,15,int
Sales_v_PO_Type,Warehouse,16,int
Sales_v_PO_Type,AR_Invoice_Status_Default,17,str
Sales_v_PO_Type,Due_Date_Per_Line,18,int
Sales_v_PO_Type,Blanket,19,int
Sales_v_PO_Type,Ecommerce,20,int
Sales_v_PO_Type,Sort_Order,21,int
Sales_v_PO_Type,Prepayment_Account_Key,22,int
Sales_v_PO_Type,EDI_Code,23,str
Sales_v_PO_Type,Partial_Shipments_Allow,24,int
Sales_v_PO_Type,Return_Material_Authorization_Required,25,int
Sales_v_PO_Type,Accounting_Job_Required,26,int
Sales_v_PO_Type,Default_Type,27,int
Sales_v_PO_Type,Selling_Price_Exclude,28,int
Sales_v_PO_Type,Bulk_Pick_List,29,int
Sales_v_PO_Type,Automatically_Allocate,30,int
Sales_v_PO_Type,Label_PO_Type,31,str
Sales_v_PO_Type,Forecast,32,int
Sales_v_PO_Type,Inco_Terms_Required,33,int
Sales_v_PO_Type,Named_Place_Required,34,int
Sales_v_PO_Type,JIT_EDI,35,int
Sales_v_PO_Type,Self_Billing,36,int
Sales_v_PO_No,"__ERROR__: ('42S02', '[42S02] [DataDirect][ODBC OpenAccess SDK driver][OpenAccess SDK SQL Engine]Base table:Sales_v_PO_No not found.[10129] (10129) (SQLExecDirectW)')",,
Sales_v_Quote_Order,PCN,1,int
Sales_v_Quote_Order,Quote_Key,2,int
Sales_v_Quote_Order,PO_Key,3,int
Sales_v_Order_Salesperson,PCN,1,int
Sales_v_Order_Salesperson,PO_Key,2,int
Sales_v_Order_Salesperson,Plexus_User_No,3,int
Sales_v_Order_Salesperson,Commission,4,float
Sales_v_Order_Salesperson,Sort_Order,5,int
Sales_v_Order_Salesperson,Update_By,6,int
Sales_v_Customer_Price,PCN,1,int
Sales_v_Customer_Price,Customer_Price_Key,2,int
Sales_v_Customer_Price,Customer_No,3,int
Sales_v_Customer_Price,Price,4,float
Sales_v_Customer_Price,Minimum,5,float
Sales_v_Customer_Price,Schedule_Adjustment,6,int
Sales_v_Customer_Price,Effective_Date,7,datetime
Sales_v_Customer_Price,Expiration_Date,8,datetime
Sales_v_Customer_Price,Note,9,str
Sales_v_Customer_Price,Updated_By,10,int
Sales_v_Customer_Price,Update_Date,11,datetime
Sales_v_Customer_Price,Price_2,12,float
Sales_v_Customer_Price,Price_Unit,13,str
Sales_v_Customer_Price,Price_2_Unit,14,str
Sales_v_Customer_Price,Price_3,15,float
Sales_v_Customer_Price,Price_3_Unit,16,str
Sales_v__e,"__ERROR__: ('42S02', '[42S02] [DataDirect][ODBC OpenAccess SDK driver][OpenAccess SDK SQL Engine]Base table:Sales_v__e not found.[10129] (10129) (SQLExecDirectW)')",,
Sales_v_Accum_Adjustment,PCN,1,int
Sales_v_Accum_Adjustment,Adjustment_Key,2,int
Sales_v_Accum_Adjustment,PO_Line_Key,3,int
Sales_v_Accum_Adjustment,Adjustment_Date,4,datetime
Sales_v_Accum_Adjustment,Quantity_DEC,5,float
Sales_v_Accum_Adjustment,Quantity,6,int
Sales_v_Accum_Adjustment,Note,7,str
Sales_v_Accum_Adjustment,Ship_To,8,int
Sales_v_Accum_Adjustment,Add_Date,9,datetime
Sales_v_Accum_Adjustment,Add_By,10,int
Sales_v_Approval_Role,PCN,1,int
Sales_v_Approval_Role,Role_Key,2,int
Sales_v_Assembly_Plant,PCN,1,int
Sales_v_Assembly_Plant,Assembly_Plant_Key,2,int
Sales_v_Assembly_Plant,Name,3,str
Sales_v_Assembly_Plant,City,4,str
Sales_v_Assembly_Plant,State,5,str
Sales_v_Assembly_Plant,Country,6,str
Sales_v_Assembly_Plant,Region,7,str
Sales_v_Assembly_Plant,IRN_PlantKey,8,int
Sales_v_Attribute,PCN,1,int
Sales_v_Attribute,Attribute_Key,2,int
Sales_v_Attribute,Attribute,3,str
Sales_v_Attribute,Engine,4,int
Sales_v_Attribute,Vehicle,5,int
Sales_v_Attribute,Transmission,6,int
Sales_v_Attribute,Column_Name,7,str
Sales_v_Attribute,Sort_Order,8,int
Sales_v_Attribute,Picker_Show,9,int
Sales_v_Attribute,Acronym,10,str
Sales_v_Attribute,Unit,11,str
Sales_v_Automotive_Program,PCN,1,int
Sales_v_Automotive_Program,Automotive_Program_Key,2,int
Sales_v_Automotive_Program,Name,3,str
Sales_v_Automotive_Program,Platform_Key,4,int
Sales_v_Automotive_Program,Design_Parent_Key,5,int
Sales_v_Bill_Code,PCN,1,int
Sales_v_Bill_Code,Bill_Code_Key,2,int
Sales_v_Bill_Code,Bill_Code,3,str
Sales_v_Bill_Code,Account_No,4,str
Sales_v_Bill_Code,CONV_Bill_Code_Key,5,int
Sales_v_Bill_Code,Sort_Order,6,int
Sales_v_Booking,PCN,1,int
Sales_v_Booking,Booking_Key,2,int
Sales_v_Booking,Booking_No,3,str
Sales_v_Booking,Freight_Forwarder_Supplier_No,4,int
Sales_v_Booking,Booking_Type_Key,5,int
Sales_v_Booking,Customer_No,6,int
Sales_v_Booking,Delivery_Port_Booking_Address_Key,7,int
Sales_v_Booking,Destination_Port_Booking_Address_Key,8,int
Sales_v_Booking,Loading_Port_Booking_Address_Key,9,int
Sales_v_Booking,Dock_Cut_Off_Date,10,datetime
Sales_v_Booking,Expected_Date,11,datetime
Sales_v_Booking,Estimated_Departure,12,datetime
Sales_v_Booking,Estimated_Arrival,13,datetime
Sales_v_Booking,First_Receiving_Date,14,datetime
Sales_v_Booking,Port_Cut_Off_Date,15,datetime
Sales_v_Booking,Pick_Up_Address_Key,16,int
Sales_v_Booking,Drop_Off_Address_Key,17,int
Sales_v_Booking,Note,18,str
Sales_v_Booking,Booking_Status_Key,19,int
Sales_v_Booking,Add_By,20,int
Sales_v_Booking,Add_Date,21,datetime
Sales_v_Booking,Booking_Vessel_Key,22,int
Sales_v_Booking,Voyage,23,str
Sales_v_Booking_Address,PCN,1,int
Sales_v_Booking_Address,Booking_Address_Key,2,int
Sales_v_Booking_Address,Booking_Address,3,str
Sales_v_Booking_Address,Address_Key,4,int
Sales_v_Booking_Address,Booking_Address_Type_Key,5,int
Sales_v_Booking_Address_Type,PCN,1,int
Sales_v_Booking_Address_Type,Booking_Address_Type_Key,2,int
Sales_v_Booking_Address_Type,Booking_Address_Type,3,str
Sales_v_Booking_Address_Type,Port,4,int
Sales_v_Booking_Address_Type,Drop_Off_Location,5,int
Sales_v_Booking_Address_Type,Pick_Up_Location,6,int
Sales_v_Booking_Container,PCN,1,int
Sales_v_Booking_Container,Booking_Container_Key,2,int
Sales_v_Booking_Container,Booking_Key,3,int
Sales_v_Booking_Container,Booking_Container_Type_Key,4,int
Sales_v_Booking_Container,Booking_Container_No,5,str
Sales_v_Booking_Container,Carrier_Supplier_No,6,int
Sales_v_Booking_Container,Inbound_Truck_No,7,str
Sales_v_Booking_Container,Scale_House_Vehicle_Type_Key,8,int
Sales_v_Booking_Container,Chassis_No,9,str
Sales_v_Booking_Container,Inbound_Gross_Weight,10,float
Sales_v_Booking_Container,Inbound_Tare_Weight,11,float
Sales_v_Booking_Container,Received_Date,12,datetime
Sales_v_Booking_Container,Received_By,13,int
Sales_v_Booking_Container,Loaded_Gross_Weight,14,float
Sales_v_Booking_Container,Truck_Key,15,int
Sales_v_Booking_Container,Booking_Seal_Key,16,int
Sales_v_Booking_Container,Booking_Container_Status_Key,17,int
Sales_v_Booking_Container,PO_Key,18,int
Sales_v_Booking_Container_Status,PCN,1,int
Sales_v_Booking_Container_Status,Booking_Container_Status_Key,2,int
Sales_v_Booking_Container_Status,Booking_Container_Status,3,str
Sales_v_Booking_Container_Status,Default_Status,4,int
Sales_v_Booking_Container_Status,Received,5,int
Sales_v_Booking_Container_Status,Available_To_Load,6,int
Sales_v_Booking_Container_Status,Loaded,7,int
Sales_v_Booking_Container_Status,Shipped,8,int
Sales_v_Booking_Container_Status,Sort_Order,9,int
Sales_v_Booking_Container_Type,PCN,1,int
Sales_v_Booking_Container_Type,Booking_Container_Type_Key,2,int
Sales_v_Booking_Container_Type,Booking_Type_Key,3,int
Sales_v_Booking_Container_Type,Booking_Container_Type,4,str
Sales_v_Booking_Container_Type,Cube_Length,5,float
Sales_v_Booking_Container_Type,Cube_Width,6,float
Sales_v_Booking_Container_Type,Cube_Height,7,float
Sales_v_Booking_Container_Type,Tare_Weight,8,float
Sales_v_Booking_Seal,PCN,1,int
Sales_v_Booking_Seal,Booking_Seal_Key,2,int
Sales_v_Booking_Seal,Booking_Seal,3,str
Sales_v_Booking_Seal,Active,4,int
Sales_v_Booking_Shipper_Field,PCN,1,int
Sales_v_Booking_Shipper_Field,Booking_Shipper_Field_Key,2,int
Sales_v_Booking_Shipper_Field,Booking_No_Display,3,int
Sales_v_Booking_Shipper_Field,Booking_Container_No_Display,4,int
Sales_v_Booking_Shipper_Field,Booking_Seal_Display,5,int
Sales_v_Booking_Shipper_Field,Truck_No_Display,6,int
Sales_v_Booking_Shipper_Field,Loading_Port_Display,7,int
Sales_v_Booking_Shipper_Field,Delivery_Port_Display,8,int
Sales_v_Booking_Shipper_Field,Destination_Port_Display,9,int
Sales_v_Booking_Shipper_Field,Booking_Vessel_Display,10,int
Sales_v_Booking_Shipper_Field,Voyage_Display,11,int
Sales_v_Booking_Shipper_Field,Loading_Port_Location_Display,12,int
Sales_v_Booking_Shipper_Field,Delivery_Port_Location_Display,13,int
Sales_v_Booking_Shipper_Field,Destination_Port_Location_Display,14,int
Sales_v_Booking_Shipper_Field,BOL,15,int
Sales_v_Booking_Shipper_Field,Master_BOL,16,int
Sales_v_Booking_Shipper_Field,Port_Cut_Off_Date_Display,17,int
Sales_v_Booking_Status,PCN,1,int
Sales_v_Booking_Status,Booking_Status_Key,2,int
Sales_v_Booking_Status,Booking_Status,3,str
Sales_v_Booking_Status,Active,4,int
Sales_v_Booking_Status,Closed,5,int
Sales_v_Booking_Type,PCN,1,int
Sales_v_Booking_Type,Booking_Type_Key,2,int
Sales_v_Booking_Type,Booking_No_Prefix,3,str
Sales_v_Booking_Type,Booking_Type,4,str
Sales_v_Booking_Type,Freight_Forwarder_Display,5,int
Sales_v_Booking_Type,Port_Of_Delivery_Display,6,int
Sales_v_Booking_Type,Destination_Display,7,int
Sales_v_Booking_Type,Port_Of_Loading_Display,8,int
Sales_v_Booking_Type,Estimated_Departure_Display,9,int
Sales_v_Booking_Type,Estimated_Arrival_Display,10,int
Sales_v_Booking_Type,Vessel_Name_Display,11,int
Sales_v_Booking_Type,First_Receivng_Display,12,int
Sales_v_Booking_Type,Cut_Off_Date_Display,13,int
Sales_v_Booking_Type,Pick_Up_Address_Display,14,int
Sales_v_Booking_Type,Drop_Off_Address_Display,15,int
Sales_v_Booking_Type,Sort_Order,16,int
Sales_v_Booking_Vessel,PCN,1,int
Sales_v_Booking_Vessel,Booking_Vessel_Key,2,int
Sales_v_Booking_Vessel,Booking_Vessel,3,str
Sales_v_Booking_Vessel,Active,4,int
Sales_v_Cancel_Reason,PCN,1,int
Sales_v_Cancel_Reason,Cancel_Reason_Key,2,int
Sales_v_Cancel_Reason,Cancel_Reason,3,str
Sales_v_Cancel_Reason,Sort_Order,4,int
Sales_v_Cancel_Reason,Active,5,int
Sales_v_Catalog,PCN,1,int
Sales_v_Catalog,Catalog_Key,2,int
Sales_v_Catalog,Catalog_Code,3,str
Sales_v_Catalog,Description,4,str
Sales_v_Catalog,Sort_Order,5,int
Sales_v_Catalog,Default_Catalog,6,int
Sales_v_Catalog,Active,7,int
Sales_v_Catalog,Currency_Key,8,int
Sales_v_Catalog_Breakpoint_Price,PCN,1,int
Sales_v_Catalog_Breakpoint_Price,Catalog_Breakpoint_Price_Key,2,int
Sales_v_Catalog_Breakpoint_Price,Catalog_Price_Key,3,int
Sales_v_Catalog_Breakpoint_Price,Price,4,float
Sales_v_Catalog_Breakpoint_Price,Breakpoint_Quantity,5,float
Sales_v_Catalog_Breakpoint_Price,Note,6,str
Sales_v_Catalog_Breakpoint_Price,Price_Updated_By,7,int
Sales_v_Catalog_Breakpoint_Price,Price_Updated_Date,8,datetime
Sales_v_Catalog_Price,PCN,1,int
Sales_v_Catalog_Price,Catalog_Price_Key,2,int
Sales_v_Catalog_Price,Catalog_Key,3,int
Sales_v_Catalog_Price,Part_Key,4,int
Sales_v_Catalog_Price,Catalog_Part_No,5,str
Sales_v_Catalog_Price,Price,6,float
Sales_v_Catalog_Price,Description,7,str
Sales_v_Catalog_Price,Active,8,int
Sales_v_Catalog_Price,Effective_Date,9,datetime
Sales_v_Catalog_Price,Expiration_Date,10,datetime
Sales_v_Catalog_Price,Add_Date,11,datetime
Sales_v_Catalog_Price,Added_By_Upload,12,int
Sales_v_Catalog_Price_Account,PCN,1,int
Sales_v_Catalog_Price_Account,Catalog_Price_Account_Key,2,int
Sales_v_Catalog_Price_Account,Catalog_Price_Key,3,int
Sales_v_Catalog_Price_Account,Account_No,4,str
Sales_v_Catalog_Price_Account,Amount,5,float
Sales_v_Catalog_Price_Change_Log,PCN,1,int
Sales_v_Catalog_Price_Change_Log,Catalog_Price_Change_Log_Key,2,int
Sales_v_Catalog_Price_Change_Log,Catalog_Price_Key,3,int
Sales_v_Catalog_Price_Change_Log,Added_By,4,int
Sales_v_Catalog_Price_Change_Log,Add_Date,5,datetime
Sales_v_Catalog_Price_Change_Log,Processed_By,6,int
Sales_v_Catalog_Price_Change_Log,Process_Date,7,datetime
Sales_v_Catalog_Price_Change_Log,Upload_Update,8,int
Sales_v_Catalog_Price_Change_Log,Active,9,int
Sales_v_Catalog_Price_Change_Log,Process_Completed_Date,10,datetime
Sales_v_Catalog_Price_Component,PCN,1,int
Sales_v_Catalog_Price_Component,Catalog_Price_Component_Key,2,int
Sales_v_Catalog_Price_Component,Catalog_Price_Key,3,int
Sales_v_Catalog_Price_Component,Price_Type_Key,4,int
Sales_v_Catalog_Price_Component,Container_Type_Key,5,int
Sales_v_Catalog_Price_Component,Price,6,float
Sales_v_Catalog_Price_Component,Label,7,str
Sales_v_Catalog_Price_Component,Account_Key,8,int
Sales_v_Catalog_Price_Component,Use_Part,9,int
Sales_v_Catalog_Price_Component,Invoice_Separate,10,int
Sales_v_Catalog_Price_Component,Invoice_Suppress,11,int
Sales_v_Catalog_Price_Component,Active,12,int
Sales_v_Charge_Delete_Pending,PCN,1,int
Sales_v_Charge_Delete_Pending,Charge_Key,2,int
Sales_v_Charge_Delete_Pending,Charge,3,str
Sales_v_Charge_Delete_Pending,Charge_Type_Key,4,int
Sales_v_Charge_Delete_Pending,Show_Included_Checkbox,5,int
Sales_v_Charge_Delete_Pending,Show_Note,6,int
Sales_v_Charge_Delete_Pending,Show_Quantity,7,int
Sales_v_Charge_Delete_Pending,Quantity_Label_1,8,str
Sales_v_Charge_Delete_Pending,Quantity_Label_2,9,str
Sales_v_Charge_Delete_Pending,Sort_Order,10,int
Sales_v_Charge_Delete_Pending,Active,11,int
Sales_v_Charge_Delete_Pending,Lot_Qty_Dependent,12,int
Sales_v_Charge_Type_Delete_Pending,PCN,1,int
Sales_v_Charge_Type_Delete_Pending,Charge_Type_Key,2,int
Sales_v_Charge_Type_Delete_Pending,Charge_Type,3,str
Sales_v_Charge_Type_Delete_Pending,Sort_Order,4,int
Sales_v_Clause,Plexus_Customer_No,1,int
Sales_v_Clause,Clause_Key,2,int
Sales_v_Clause,Clause_Code,3,str
Sales_v_Clause,Clause_Text,4,str
Sales_v_Clause,Note,5,str
Sales_v_Clause,Note_Type_Print,6,int
Sales_v_Clause,Note_Type_Note,7,int
Sales_v_Clause,Note_Type_Special_Instructions,8,int
Sales_v_Clause,Default,9,int
Sales_v_Clause,Page_Break,10,int
Sales_v_COD_Type,PCN,1,int
Sales_v_COD_Type,COD_Type_Key,2,int
Sales_v_COD_Type,COD_Type,3,str
Sales_v_COD_Type,Conv_COD_Type_Key,4,int
Sales_v_Collection,Plexus_Customer_No,1,int
Sales_v_Collection,Collection_Key,2,int
Sales_v_Collection,Collection,3,str
Sales_v_Collection,Active,4,int
Sales_v_Collection_Shape_Node,Plexus_Customer_No,1,int
Sales_v_Collection_Shape_Node,Collection_Key,2,int
Sales_v_Collection_Shape_Node,Shape_Node_Key,3,int
Sales_v_Collection_Shape_Node,Sort_Order,4,int
Sales_v_Commission,PCN,1,int
Sales_v_Commission,Commission_Key,2,int
Sales_v_Commission,Part_Key,3,int
Sales_v_Commission,Payee_PUN,4,int
Sales_v_Commission,Rate,5,float
Sales_v_Commission,Start_Date,6,datetime
Sales_v_Commission,End_Date,7,datetime
Sales_v_Commission,Note,8,str
Sales_v_Commission,Added_By,9,int
Sales_v_Commission,Add_Date,10,datetime
Sales_v_Commission,Update_By,11,int
Sales_v_Commission,Update_Date,12,datetime
Sales_v_Commission,Customer_No,13,int
Sales_v_Commission,Customer_Address_No,14,int
Sales_v_Commission,PO_Key,15,int
Sales_v_Commission,Rate_Is_Percentage,16,int
Sales_v_Commission,Minimum_Fee,17,float
Sales_v_Commission,Minimum_Threshold,18,float
Sales_v_Commission,Account_No,19,str
Sales_v_Commission,Active,20,int
Sales_v_Commission,Part_Group_Key,21,int
Sales_v_Commission,Part_Group_Reducer,22,float
Sales_v_Commission,Region_Key,23,int
Sales_v_Commission,Part_Type_Key,24,int
Sales_v_Commission,Building_Type_Key,25,int
Sales_v_Commission,Customer_Class_Key,26,int
Sales_v_Commission,Customer_Category_Key,27,int
Sales_v_Commission,Customer_Salesperson_PUN,28,int
Sales_v_Commission,Commission_Payment_Method_Key,29,int
Sales_v_Commission,Pay_By_Margin,30,int
Sales_v_Commission,Product_Type_Key,31,int
Sales_v_Commission_Owed,PCN,1,int
Sales_v_Commission_Owed,Commission_Owed_Key,2,int
Sales_v_Commission_Owed,Commission_Key,3,int
Sales_v_Commission_Owed,Shipper_Line_Key,4,int
Sales_v_Commission_Owed,Amount,5,float
Sales_v_Commission_Owed,Account_No,6,str
Sales_v_Commission_Owed,AR_Invoice_Link,7,int
Sales_v_Commission_Owed,AP_Invoice_Link,8,int
Sales_v_Commission_Owed,Paid,9,int
Sales_v_Commission_Owed,Paid_Date,10,datetime
Sales_v_Commission_Owed,Return_AP_Invoice_Link,11,int
Sales_v_Commission_Owed,Custom_Rate,12,float
Sales_v_Commission_Owed,Freight_Line_Amount,13,float
Sales_v_Commission_Owed,AR_Line_Item_No,14,int
Sales_v_Commission_Owed,Return_Line_Key,15,int
Sales_v_Commission_Owed,Flat_Rate_Amount,16,float
Sales_v_Commission_Owed,Batch,17,int
Sales_v_Commission_Owed,Add_Date,18,datetime
Sales_v_Commission_Owed,Bill_And_Hold,19,int
Sales_v_Commission_Payment_Method,PCN,1,int
Sales_v_Commission_Payment_Method,Commission_Payment_Method_Key,2,int
Sales_v_Commission_Payment_Method,Commission_Payment_Method,3,str
Sales_v_Commission_Payment_Method,AP_Invoice,4,int
Sales_v_Commission_Payment_Method,Default_Payment_Method,5,int
Sales_v_Commodity_Code,PCN,1,int
Sales_v_Commodity_Code,Commodity_Code_Key,2,int
Sales_v_Commodity_Code,Commodity_Code,3,str
Sales_v_Commodity_Code,Description,4,str
Sales_v_Commodity_Code,Third_Party_Commodity_Name,5,str
Sales_v_Configurator_Node,Plexus_Customer_No,1,int
Sales_v_Configurator_Node,Configurator_Node_Key,2,int
Sales_v_Configurator_Node,Node_Name,3,str
Sales_v_Configurator_Node,Master,4,int
Sales_v_Configurator_Node,Note,5,str
Sales_v_Configurator_Node,Active,6,int
Sales_v_Configurator_Node,Display_Sort_Order,7,int
